username,uri,name,popularity,duration_ms,is_explicit,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Anand,spotify:track:0H47ziCa79XAjBKMwIS2V6,Babylon,32,248000,False,Mentiras,2015-06-09,0.491,0.736,1,-8.479,1,0.0404,0.006,0.887,0.0898,0.6859999999999999,165.97299999999998
Anand,spotify:track:2dFUtZtpWydAU4QMmUOK47,恢复,51,351200,False,新しい日の誕生,2015-01-21,0.315,0.395,5,-14.645999999999999,0,0.0677,0.9179999999999999,0.9159999999999999,0.21100000000000002,0.052000000000000005,87.84700000000001
Anand,spotify:track:6IUwiHsyKAZtfBy37Wu4ij,Heavy Water/I'd Rather Be Sleeping,54,173026,False,Dragging a Dead Deer Up a Hill,2008,0.45799999999999996,0.309,2,-14.186,1,0.0283,0.909,0.956,0.11800000000000001,0.0555,106.00399999999999
Anand,spotify:track:2ZsbtrFluQsuzsJMApF6yw,I Never Dream,43,405992,False,2012 - 2017,2018-02-17,0.6940000000000001,0.871,1,-3.6210000000000004,0,0.0478,0.10800000000000001,0.7859999999999999,0.0636,0.361,117.986
Anand,spotify:track:3kY0UrW29gqCYmcI1dZLu6,Moon Age,47,66266,False,Stratosphere,1998-02-24,0.485,0.46799999999999997,11,-13.255999999999998,1,0.0261,0.732,0.257,0.285,0.204,73.633
Anand,spotify:track:6I5yDqLQp67tTqZLVRYizS,Guggenheim Wax Museum,34,314191,False,The Unnatural World,2014-02-04,0.184,0.563,0,-11.824000000000002,0,0.0486,0.953,0.966,0.0972,0.0376,85.105
Anand,spotify:track:1vpp843BMb9ZHdhlln8WUt,Woods,38,184000,False,It's Immaterial,2016-10-14,0.637,0.765,1,-8.958,1,0.0327,0.064,0.9490000000000001,0.124,0.8370000000000001,149.004
Anand,spotify:track:7ivyNJ8hOXrhD2dp9ovK7q,Infin Path,27,316000,False,Bad Baby,2018-01-05,0.47700000000000004,0.7240000000000001,8,-8.024,1,0.0319,0.0049700000000000005,0.18899999999999997,0.18899999999999997,0.18600000000000003,144.039
Anand,spotify:track:27uyq0fEgkUnffxd5sNgeE,You Lost Me There,43,363260,False,Slide,2018-08-17,0.386,0.715,1,-6.68,1,0.035,0.000892,0.0772,0.0916,0.0878,162.138
Anand,spotify:track:5e7Q7yYcc5uPtLP43Fj3aE,Monster,36,227677,False,Slide,2018-08-17,0.473,0.904,0,-5.062,1,0.0353,0.00322,0.00105,0.18899999999999997,0.397,179.99599999999998
Anand,spotify:track:7f8L6Afq98mhss0QxKY81F,Cheek Bones,16,285500,True,"NYC, Hell 3:00AM",2013-10-15,0.475,0.266,1,-19.015,1,0.156,0.172,0.534,0.21,0.256,97.99799999999999
Anand,spotify:track:2bebJ0mgBogwdmBLXVFciu,Rollercoaster,21,206261,False,Body Work,2016-09-22,0.5670000000000001,0.946,7,-7.085,1,0.0351,0.0797,0.9079999999999999,0.131,0.21,124.984
Anand,spotify:track:4SzmBRbDVmi0z4Lnc6H1Za,This Old House Is All I Have,55,218959,False,2012 - 2017,2018-02-17,0.69,0.804,10,-6.287999999999999,0,0.0675,0.312,0.775,0.171,0.48200000000000004,86.97399999999999
Anand,spotify:track:091IhPHFMOd8hdHcvHaOYP,That Battle Is Over,27,275967,False,"Apocalypse, girl",2015-06-09,0.5589999999999999,0.526,8,-7.687,1,0.0382,0.605,0.00205,0.223,0.36,133.282
Anand,spotify:track:0RLzuvzrkqCK1vU6MsMoHe,Everyday Is an Emergency,18,465254,False,Aviary,2018-10-26,0.17,0.185,9,-17.854,0,0.0376,0.736,0.862,0.111,0.0371,135.89600000000002
Anand,spotify:track:06KfJvxTq7GFzGIr0tRwPE,Bleed,39,305875,False,100% Electronica,2015-09-24,0.544,0.875,1,-6.295,0,0.0365,0.0139,0.055,0.0871,0.758,163.935
Anand,spotify:track:3tmQWvFXANFgOd6jJgdIVQ,Telephony,43,276000,False,Deathconsciousness,2008-01-01,0.516,0.391,5,-22.91,0,0.0412,0.00294,0.5670000000000001,0.841,0.489,130.007
Anand,spotify:track:4XpOgkkAnA0GHmsk9ZxcDX,You Are Going to Love Me and Scream,36,335207,False,2012 - 2017,2018-02-17,0.762,0.76,8,-10.033999999999999,0,0.0749,0.134,0.772,0.126,0.214,124.978
Anand,spotify:track:7kBoYDqxYcmOjnJxA2qYKt,Echo's Answer,36,191893,False,Echo's Answer,1999-10-01,0.313,0.24100000000000002,0,-16.474,1,0.0381,0.948,0.8590000000000001,0.102,0.0863,119.88
Anand,spotify:track:2pRew1oUayKVoIBMBdfoce,ARP3,0,560810,False,Shadows,2011-11-21,0.8240000000000001,0.597,5,-10.379000000000001,0,0.0931,0.0371,0.9159999999999999,0.0751,0.262,124.934
Anand,spotify:track:5JpfGKhIFJqGYdTf8wlr8q,TOBIUME,47,278693,False,Sakura,1999-07-21,0.24100000000000002,0.254,6,-17.03,1,0.0416,0.9940000000000001,0.88,0.0639,0.0378,138.97
Anand,spotify:track:3an5DoMqoNpJEQwfA48A4c,Lizard Point - Remastered 2004,37,274306,False,Ambient 4: On Land,1982-03-01,0.136,0.0108,1,-35.954,1,0.0343,0.897,0.813,0.147,0.0312,88.529
Anand,spotify:track:7yfTtYebZru7QhwYy97IHL,Clusters,38,269423,False,The Garden,2017-10-06,0.569,0.299,5,-11.915999999999999,0,0.0313,0.882,0.7190000000000001,0.11699999999999999,0.20800000000000002,75.01100000000001
Anand,spotify:track:3iD9FILpQks8iHrNNoRKxz,2,0,133823,False,Black Is Beautiful,2012,0.635,0.465,9,-12.972999999999999,1,0.0243,0.9059999999999999,0.494,0.107,0.853,94.235
Anand,spotify:track:3iWPPa7VeHhc49984gLxg2,The Endless Plain Of Fortune,30,252666,False,Paris 1919,1973-02-25,0.379,0.276,9,-13.775,0,0.0292,0.722,0.762,0.0916,0.203,81.49
Anand,spotify:track:3rUp2KF3as0V3EQfXUDmHI,Feels Like Heaven,41,196106,False,Dedicated To Bobby Jameson,2017-09-15,0.47700000000000004,0.847,2,-3.862,1,0.0437,0.0479,8.6e-05,0.175,0.43,121.251
Anand,spotify:track:5LxEbpMQGzlYkdCkBNIwSF,Only Once Away My Son,20,550204,False,The Weight Of History / Only Once Away My Son,2018-10-11,0.138,0.603,1,-9.505,1,0.0428,0.643,0.951,0.11199999999999999,0.146,145.53799999999998
Anand,spotify:track:2IC4rIvnBnZBUR2X4sUqmc,ATM,15,278561,False,ATM,2019-03-04,0.7959999999999999,0.636,9,-8.64,1,0.040999999999999995,0.00323,0.47600000000000003,0.10300000000000001,0.0564,117.98
Anand,spotify:track:47NVX7beXGwmW1yszqZn7D,Merry Christmas Mr. Lawrence,37,272600,False,Merry Christmas Mr. Lawrence (Original Motion Picture Soundtrack),1983,0.65,0.495,10,-11.969000000000001,0,0.0383,0.7290000000000001,0.763,0.18100000000000002,0.22399999999999998,105.24700000000001
Anand,spotify:track:4JOEMgLkrHp8K1XNmyNffH,Miroirs: III. Une barque sur l'océan,62,428152,False,"Ravel: Miroirs, Jeux D'Eau, Pavane Pour Une Infante Défunte",1994,0.17,0.0479,2,-27.021,1,0.0438,0.981,0.9059999999999999,0.0795,0.0304,75.664
Anand,spotify:track:7gOFPQhlvmoiPTyH3gBIfA,You Weren't There Anymore,43,296000,False,Bad Baby,2018-01-05,0.591,0.8109999999999999,0,-7.641,1,0.0394,0.113,0.46,0.0912,0.54,119.96799999999999
Anand,spotify:track:6kJYHNlytKIwClXLDuRjPG,From the Air,35,273373,False,Big Science,1982,0.81,0.521,8,-10.437000000000001,1,0.0319,0.418,0.13,0.0351,0.966,111.17299999999999
Anand,spotify:track:5X9c0LL84kJN8Ok2UC6B6w,Dirty Boots,48,328560,False,Goo,1990-01-01,0.314,0.665,11,-13.868,0,0.039,0.20800000000000002,0.21600000000000003,0.0751,0.182,141.906
Anand,spotify:track:5Ext9ObPEi7wIcv5AiQWJy,Superstar,61,246000,False,If I Were A Carpenter,1994-01-01,0.317,0.498,5,-9.137,0,0.0315,0.0515,0.306,0.121,0.141,84.56299999999999
Anand,spotify:track:2UItUz2sgBAqkv5OzCgxtg,You Weren't There Anymore,0,296000,False,You Weren't There Anymore,2017-09-29,0.591,0.8109999999999999,0,-7.641,1,0.0394,0.113,0.46,0.0912,0.54,119.96799999999999
Anand,spotify:track:6r5nsl6LNw0uTygZhWR71b,Standing Crosswise in the Square,0,369626,False,Standing Crosswise in the Square,2019-02-27,0.451,0.633,4,-11.327,0,0.0595,0.0738,0.903,0.1,0.589,128.018
Anand,spotify:track:2lL198nNR3ReXbFDMY9Rj3,Every Wave To Ever Rise (feat. Elizabeth Powell),0,354157,False,Every Wave To Ever Rise (feat. Elizabeth Powell),2019-02-28,0.57,0.674,11,-5.502000000000001,0,0.03,0.00165,0.01,0.133,0.299,121.999
Anand,spotify:track:0wDY1kLqxEShKGxOs378Fu,Only Human - Radio Edit,37,201267,False,Only Human,2019-03-01,0.8240000000000001,0.642,8,-7.436,0,0.179,0.0018899999999999998,0.00024300000000000002,0.46299999999999997,0.43799999999999994,126.986
Anand,spotify:track:2ndt0DxknQudoefVTArI34,Bad Baby,0,224940,False,Bad Baby,2017-11-17,0.449,0.797,10,-6.417000000000001,1,0.0385,0.00011499999999999999,0.000252,0.0695,0.243,125.912
Anand,spotify:track:5iqrS810VqTopv50q0zn23,City Song,38,355737,False,You Won't Get What You Want,2018-10-26,0.489,0.607,5,-11.620999999999999,0,0.0621,0.0016600000000000002,0.6579999999999999,0.447,0.182,149.82299999999998
Anand,spotify:track:4GDQIeH1UU1nRdki0METND,Jesus Alone,39,352253,False,Skeleton Tree,2016-09-09,0.27699999999999997,0.49200000000000005,7,-12.033,1,0.0383,0.34299999999999997,0.878,0.10800000000000001,0.126,155.27700000000002
Anand,spotify:track:02NjS2MNrjsdxiQNfrl7zz,Kool Thing,37,246400,False,Goo (Deluxe Edition),1990,0.22399999999999998,0.94,4,-5.831,0,0.063,0.00367,0.0806,0.183,0.214,155.285
Anand,spotify:track:6tQylFvlUbr5ikJ8qqX6wU,Good House,0,425446,False,Sleep Cycle,2016-04-08,0.297,0.738,8,-6.649,1,0.0408,0.35200000000000004,0.546,0.49700000000000005,0.27699999999999997,111.603
Anand,spotify:track:2tHbjRGyOiLdgRX8RXDlvE,Golden Chords,0,389133,False,Sleep Cycle,2016-04-08,0.428,0.669,0,-9.277000000000001,1,0.0391,0.8320000000000001,0.113,0.203,0.6609999999999999,188.965
Anand,spotify:track:4gh7wdY0W3DTBIgAZYmtfE,Rollercoaster,0,206229,False,Body Work,2016-09-23,0.5660000000000001,0.95,7,-7.106,1,0.0355,0.0823,0.888,0.243,0.155,124.993
Anand,spotify:track:5yoPiFQTeJZ7LYaKDpoeWA,You Lost Me There,0,363260,False,Slide,2018-08-17,0.386,0.715,1,-6.68,1,0.035,0.000892,0.0772,0.0916,0.0878,162.138
Anand,spotify:track:3Mpz2SS5ExT3pQQcX65Eap,Why Sad Song,17,367384,False,Aviary,2018-10-26,0.27,0.133,9,-17.25,0,0.0398,0.868,0.142,0.121,0.0914,116.977
Anand,spotify:track:0CGjIONYzCZ4znIhW38mTL,In Gardens' Muteness,18,396907,False,Aviary,2018-10-26,0.26899999999999996,0.141,0,-13.607000000000001,0,0.0476,0.9790000000000001,0.084,0.10300000000000001,0.0709,166.923
Anand,spotify:track:2doQ4LEtEDbL3cIPEeHP1E,High to Death,7,459347,False,Twin Fantasy,2018-02-16,0.479,0.424,0,-11.321,1,0.0405,0.13,0.0234,0.10300000000000001,0.16399999999999998,104.042
Anand,spotify:track:6MjiSBqVWiJCki6aUWV7h7,Texas Reznikoff,54,132000,False,Bury Me At Makeout Creek,2014-11-11,0.297,0.263,2,-9.752,1,0.0347,0.0613,1.19e-06,0.0935,0.37,145.64700000000002
Anand,spotify:track:1Ac5BDsGUMQ3tsW2vnc52x,First Love / Late Spring,69,278640,False,Bury Me At Makeout Creek,2014-11-11,0.44299999999999995,0.545,0,-8.196,1,0.0273,0.000813,0.0137,0.20199999999999999,0.10400000000000001,99.914
Anand,spotify:track:6gpSU2C1VJq0xaVIGtQPVi,Francis Forever,71,149680,False,Bury Me At Makeout Creek,2014-11-11,0.535,0.44799999999999995,2,-9.167,1,0.0279,0.00262,1.9399999999999997e-05,0.115,0.32,101.984
Anand,spotify:track:42lQlyLSQR3qLTu4FOMqHY,I Don't Smoke,58,198533,False,Bury Me At Makeout Creek,2014-11-11,0.135,0.54,1,-7.108,1,0.0338,2.56e-05,0.0082,0.114,0.233,143.365
Anand,spotify:track:1XXA4Lok0sIaeHdCPkkCxD,Jobless Monday,53,126746,False,Bury Me At Makeout Creek,2014-11-11,0.433,0.442,5,-11.217,1,0.03,0.00106,0.0136,0.12300000000000001,0.203,100.01899999999999
Anand,spotify:track:0eYmkWPJqioxUgSh9pVzS5,I Will,58,174760,False,Bury Me At Makeout Creek,2014-11-11,0.5329999999999999,0.306,2,-13.659,1,0.0355,0.0538,0.39,0.11,0.261,137.983
Anand,spotify:track:0zXDEhxZ02tdfIyAYAf4QL,Carry Me Out,58,233493,False,Bury Me At Makeout Creek,2014-11-11,0.154,0.382,7,-8.717,1,0.0312,0.0199,0.000725,0.162,0.113,75.495
Anand,spotify:track:0zCm4JTVBuIWSSL8rMUChT,Last Words of a Shooting Star,66,164226,False,Bury Me At Makeout Creek,2014-11-11,0.39299999999999996,0.16699999999999998,2,-19.024,1,0.0361,0.473,0.0009699999999999999,0.11,0.0961,129.955
Anand,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Running Up That Hill (A Deal With God),68,298933,False,Hounds Of Love,1985,0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.19699999999999998,108.375
Anand,spotify:track:2HUIm4ZmwC5aIEQQakmgO4,Townie,61,205080,False,Bury Me At Makeout Creek,2014-11-11,0.31,0.884,1,-3.484,1,0.0567,1.13e-05,3.33e-06,0.121,0.276,137.755
Anand,spotify:track:44bY2rUqfNxV4d1mtQWgsi,Retreat,17,155306,False,Twisted Crystal,2018-09-14,0.509,0.96,0,-3.6710000000000003,1,0.0424,0.00168,0.0192,0.41,0.6990000000000001,148.079
Anand,spotify:track:2iRy66b9oGfv2hg48EeaTt,My Queen Is Ada Eastman,39,399733,True,Your Queen Is A Reptile,2018-03-30,0.625,0.8320000000000001,6,-6.294,1,0.105,0.6559999999999999,0.0318,0.0979,0.725,146.092
Anand,spotify:track:0up8VGMWmrLxGISIL60shv,Rubber Bullies,0,360744,False,A Laughing Death in Meatspace,2018-05-04,0.488,0.645,11,-8.775,0,0.134,0.201,0.0,0.375,0.423,108.425
Anand,spotify:track:7wA6K5a70ApY3Ypgqg4Gbz,Dagenham Dream,44,165395,False,Negro Swan,2018-08-24,0.53,0.39899999999999997,1,-11.210999999999999,1,0.127,0.589,1.07e-05,0.109,0.49700000000000005,177.19299999999998
Anand,spotify:track:5QG0nPRTSGoEWz6W7Nygyw,Come Up with Me,19,199066,False,Twisted Crystal,2018-09-14,0.47100000000000003,0.934,0,-3.285,1,0.0915,0.0378,0.503,0.244,0.446,169.058
Anand,spotify:track:0xDW7MwJ7ltAv8t5ujGuXl,New Vectors,0,212229,False,Clear Tamei,2018-08-08,0.536,0.818,2,-9.186,0,0.0514,0.00312,0.0317,0.8370000000000001,0.445,162.99
Anand,spotify:track:7HmEH46Z57kyKbVO8JvlQQ,Little Richard,34,145381,False,Year Of The Snitch,2018-06-22,0.484,0.929,9,-4.552,0,0.11900000000000001,0.0009119999999999999,0.0968,0.344,0.596,138.36
Anand,spotify:track:28uZjhU60BosFYSMJLJoQ3,My Queen Is Albertina Sisulu,42,314693,False,Your Queen Is A Reptile,2018-03-30,0.40399999999999997,0.775,2,-8.34,1,0.122,0.192,0.8909999999999999,0.0757,0.784,202.82299999999998
Anand,spotify:track:0KZatVtbBlDS9GI4B9JbPQ,Make Believe,38,207707,False,Time 'n' Place,2018-10-01,0.547,0.759,5,-5.553999999999999,1,0.0294,0.53,4.47e-06,0.12,0.5,143.985
Anand,spotify:track:5S3F5GL8LASIjPg2PMiU1Q,Emerald Rush,54,336706,False,Singularity,2018-05-04,0.414,0.498,1,-11.945,0,0.0579,0.00629,0.87,0.205,0.37,106.978
Anand,spotify:track:3B2QACCTAYuP5LHv9czbtR,Blame Fire,27,247395,False,Blame Fire,2018-07-30,0.601,0.795,6,-5.22,0,0.0448,0.0327,3.09e-05,0.147,0.342,99.994
Anand,spotify:track:6kvh6WDoLnZYMmmaBzuY77,Make It Forever,0,211547,False,Slide,2018-08-17,0.40700000000000003,0.924,5,-5.542999999999999,1,0.0788,0.0208,0.0605,0.20800000000000002,0.218,168.03799999999998
Anand,spotify:track:68RpxuJJrDab7wLUIaEwh1,Girl on the Internet,16,302627,False,Classroom Sexxtape,2016-05-13,0.20800000000000002,0.915,9,-5.091,1,0.0943,0.158,0.929,0.368,0.303,69.175
Anand,spotify:track:2OYa0IT5tMhJMZRfNwgvMw,Pretty Bones,0,272625,False,Pretty Bones,2018-11-06,0.485,0.509,0,-13.249,1,0.0433,0.0659,0.0618,0.0971,0.0729,140.093
Anand,spotify:track:5W93ybHqt6fYr88Ru1z4C2,A True Home,3,223248,False,Beloved,2018-11-09,0.265,0.5870000000000001,0,-8.302999999999999,1,0.0449,0.515,0.478,0.0962,0.0353,169.982
Anand,spotify:track:2Qhkk4hPdkt3NIVtiT8QEe,Headless Horseman,48,188640,False,"The Glow, Pt. 2",2001-09-11,0.596,0.174,0,-18.634,1,0.0691,0.9620000000000001,0.0894,0.10400000000000001,0.0748,100.08
Anand,spotify:track:4JB2hhzlbuHwntOADdIW10,Voice in Headphones,38,147920,False,Lost Wisdom,2008,0.325,0.28,9,-11.815,1,0.0427,0.912,0.0,0.11,0.21600000000000003,79.592
Anand,spotify:track:6lBRrfA98lWJmadowW0ZTt,We Shouldn't Have To Wait,27,276180,False,The Garden,2017-10-06,0.539,0.624,4,-8.967,1,0.0289,0.8809999999999999,0.392,0.395,0.217,87.008
Anand,spotify:track:0fc52BWq0UHMTG9BVTuIaR,A_X,45,183431,False,Soul On Fire,2018-10-05,0.674,0.449,2,-13.190999999999999,0,0.0602,0.40700000000000003,0.0,0.316,0.395,119.162
Anand,spotify:track:3fw7hTlUNPuxw2HY9IAWoo,Satan in the Wait,41,426463,False,You Won't Get What You Want,2018-10-26,0.39,0.732,2,-5.944,0,0.0355,4.37e-06,0.466,0.294,0.228,74.986
Anand,spotify:track:3SBpB6BomyoXdY1ZKauiyo,If You Really Love Nothing (Reimagined by Pêtr Aleksänder),1,267173,False,If You Really Love Nothing (Reimagined by Pêtr Aleksänder),2018-10-25,0.27899999999999997,0.515,8,-11.186,0,0.0514,0.0225,0.639,0.46299999999999997,0.134,142.43200000000002
Anand,spotify:track:16KyaozBg8WxDTmawnSuCm,Love In The Time Of Lexapro,39,246129,False,Love In The Time Of Lexapro,2018-10-25,0.124,0.5,9,-6.6610000000000005,1,0.045,0.327,0.166,0.0457,0.0376,177.535
Anand,spotify:track:0J4t4KRpw7o5jkGmw9iDvr,In Parallel,19,380805,False,Ultraviolet,2018-11-02,0.184,0.395,2,-15.828,0,0.0301,0.7290000000000001,0.8590000000000001,0.0789,0.0387,99.78299999999999
Anand,spotify:track:2jyVpnuSUUnQg35jE0sNw5,Face the Fire,24,333949,False,Face the Fire,2018-10-30,0.736,0.922,0,-4.9239999999999995,1,0.0354,0.257,0.851,0.0876,0.93,131.004
Anand,spotify:track:3QFfk9pSjbicM6UBYQBxN2,No Snare,0,197200,False,No Snare,2018-11-09,0.583,0.569,1,-9.1,1,0.33799999999999997,0.659,1.21e-06,0.27399999999999997,0.7070000000000001,91.775
Anand,spotify:track:2DGUFWubo1OufKArkFwLIm,The Shape You're In,34,396656,False,The Shape You're In,2017-06-06,0.725,0.696,9,-9.244,1,0.0378,0.162,0.79,0.16699999999999998,0.927,140.472
Anand,spotify:track:7tgSuQZIcBSv8H0fYEZ7K4,Love's Refrain,39,457705,False,In Summer,2016-07-29,0.177,0.7090000000000001,8,-5.377999999999999,1,0.0542,0.034,0.813,0.628,0.19,92.251
Anand,spotify:track:1WyFWVekqqcboBuFAaBREz,Less Sex,38,287511,False,You Won't Get What You Want,2018-10-26,0.5720000000000001,0.494,7,-9.511000000000001,1,0.0366,0.00539,0.35,0.4,0.535,98.012
Anand,spotify:track:1yfWsdSGjKydKEpFCvzHMD,Honesty,35,301384,False,Safe In The Hands of Love,2018-09-05,0.682,0.802,0,-7.425,1,0.0464,8.23e-05,0.7979999999999999,0.129,0.21600000000000003,122.975
Anand,spotify:track:5pJklRm4p7TpUDACojnZEe,Voce Simul,21,394807,False,Aviary,2018-10-26,0.424,0.11,2,-17.167,0,0.0345,0.7709999999999999,0.0239,0.0995,0.172,100.04799999999999
Anand,spotify:track:3pihS07XVQEavaS9n7kObt,Licking An Orchid,57,278311,False,Safe In The Hands of Love,2018-09-05,0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965
Anand,spotify:track:6xKXkSSJqv6ttwL8bj3Dm2,Time Today,45,131594,False,Time 'n' Place,2018-10-01,0.506,0.677,3,-5.73,1,0.0494,0.22899999999999998,0.000183,0.0897,0.327,175.655
Anand,spotify:track:4wRsiCdYdbGgad8V7zEF5Q,First Rain,39,448349,False,2 Sim,2018-09-21,0.28600000000000003,0.506,7,-11.329,0,0.0637,0.902,0.121,0.946,0.268,146.54399999999998
Anand,spotify:track:4cyjLMvPunnFEXB0Gvz5py,Heard a Song,41,199082,False,Bonito Generation,2016-10-21,0.919,0.531,10,-5.125,1,0.0621,0.354,3.43e-06,0.275,0.611,98.775
Anand,spotify:track:1HTR2cbs7Nor722yzYQi63,I Felt Your Shape,49,114626,False,"The Glow, Pt. 2",2001-09-11,0.653,0.325,2,-12.423,1,0.0693,0.866,0.034,0.11699999999999999,0.546,114.021
Anand,spotify:track:0EjtZmOLT6WLShJRHCFWVU,Tapestry from an Asteroid,45,127398,False,We Travel the Spaceways,2014-04-28,0.373,0.10800000000000001,8,-16.105,1,0.0286,0.6679999999999999,0.7559999999999999,0.168,0.354,72.118
Anand,spotify:track:3KqXYmnoxw71QlPs9uPdKv,Cruel Summer,0,224180,False,A Different Arrangement,2012-10-09,0.65,0.691,3,-8.407,0,0.0284,0.7020000000000001,0.878,0.315,0.7979999999999999,133.969
Anand,spotify:track:3rVCzb2u0odnilEoEMG3A4,Godsend,36,568093,False,You Turn Me On,1992-02-10,0.405,0.7709999999999999,7,-7.772,1,0.0348,0.91,0.7979999999999999,0.11900000000000001,0.44799999999999995,116.601
Anand,spotify:track:19wyEOwk4PTvfhBxSoZ34a,Go Away,43,189413,False,Strawberry Switchblade,1985-01-01,0.607,0.502,6,-11.133,0,0.0344,0.16399999999999998,7.68e-06,0.11599999999999999,0.508,127.48200000000001
Anand,spotify:track:26z1HDhXLVaPoUxMTn20eI,"Zion Hört Die Wächter Singen (From ""Cantata Wachet Auf, Ruft Uns Die Stimme"", Bwv 140)",36,310369,False,Call Me by Your Name (Original Motion Picture Soundtrack),2017-11-03,0.43,0.099,3,-18.795,1,0.0408,0.991,0.9159999999999999,0.10300000000000001,0.395,121.64299999999999
Anand,spotify:track:3DN3nPW5VDyGa48ELeXPU0,Halloween,33,311200,False,Bad Moon Rising,1985-04-09,0.294,0.55,4,-13.785,1,0.0657,0.185,0.82,0.308,0.207,91.814
Anand,spotify:track:6px1KhTqAfxdcF6A1JGSpx,Bull In The Heather,50,184866,False,"Experimental Jet Set, Trash And No Star",1994-01-01,0.642,0.619,7,-12.73,1,0.0378,0.10300000000000001,0.32,0.23800000000000002,0.423,129.043
Anand,spotify:track:0lDoG5fQ9cmpvpenwR7Jln,Incinerate,56,295813,False,Rather Ripped,2006-01-01,0.446,0.866,8,-8.016,1,0.0342,0.0794,0.5429999999999999,0.13699999999999998,0.455,152.172
Anand,spotify:track:18qpp0lpRT9j0CuPytwngO,Pain - Remastered,37,437902,False,Lesser Man (Extended Version),2018-04-27,0.7609999999999999,0.7659999999999999,2,-6.285,1,0.0281,0.0131,0.7609999999999999,0.111,0.455,128.017
Anand,spotify:track:3cB9lIAcucGiuRlKolGd4m,Jig Of Life,44,244306,False,Hounds Of Love,1985,0.532,0.743,7,-10.253,1,0.134,0.23,0.00195,0.691,0.622,97.01899999999999
Anand,spotify:track:5atQ2haKP5LT65WM0KUts3,Cloudbusting,61,310160,False,Hounds Of Love,1985,0.68,0.248,1,-17.465,0,0.0328,0.696,8.88e-06,0.0839,0.812,112.806
Anand,spotify:track:5lT8Yr0ymqGjnLHX5mfL54,St. Apolonia,0,133253,False,Will,2016-06-17,0.237,0.503,5,-11.755999999999998,1,0.0377,0.987,0.96,0.27699999999999997,0.0642,71.934
Anand,spotify:track:4dh0jYD7NLH2bWrxfOkfyG,The Problem with Redheads,0,392462,False,Remain,2015-03-24,0.391,0.664,1,-5.959,1,0.0307,0.000727,0.536,0.187,0.0269,139.876
Anand,spotify:track:3WTz4svCL6ouAD7E9AEWXL,Red Line II (127 Sätra C),0,500291,False,Nordic Flora Series Pt.3: Gore-Tex City,2017-03-27,0.5720000000000001,0.7979999999999999,1,-13.183,1,0.0431,0.115,0.491,0.121,0.0704,129.986
Anand,spotify:track:5ag4QLmHLJkOoZ4He4XMdS,Sintra,16,174500,False,Psalms,2016-10-14,0.40299999999999997,0.514,2,-9.274,1,0.0335,0.0578,0.405,0.0685,0.171,100.76299999999999
Anand,spotify:track:6tjzp1mCVaTeK5ZFAye3Ou,Pop 4,40,591093,False,Pop,2000,0.479,0.7440000000000001,8,-15.270999999999999,1,0.0352,0.499,0.845,0.155,0.7140000000000001,119.463
Anand,spotify:track:282VgBXcFt4JPkkxT7c2cF,Nothing To Be Done,0,232133,False,Truckload Of Trouble,1993-05-19,0.349,0.8959999999999999,9,-10.59,1,0.106,0.00144,0.73,0.287,0.48100000000000004,141.72
Anand,spotify:track:70zTmT0vys244XiHDMjB8Q,Last Chance for a Slow Dance,25,277493,False,In On the Kill Taker,1993,0.35700000000000004,0.693,5,-8.715,1,0.0336,0.0009310000000000001,0.0212,0.121,0.42200000000000004,104.834
Anand,spotify:track:0sujwD2rDemdq6lBUvlB6j,To Die in L.A.,44,251440,False,Escape From Evil,2015-03-30,0.578,0.6659999999999999,1,-9.039,0,0.0426,0.132,0.11,0.0746,0.13699999999999998,169.00799999999998
Anand,spotify:track:4GZ0mDOTfdYEFqhddeguic,Island Song,38,251665,False,U.S. GIRLS on KRAAK,2011-10-26,0.42700000000000005,0.467,6,-4.5889999999999995,1,0.0348,0.22,0.79,0.102,0.0758,77.217
Anand,spotify:track:4b5XMDNfv6DXzJiN2uxJOk,Emptiness Will Eat the Witch,30,529459,False,The Unnatural World,2014-02-04,0.0647,0.21600000000000003,7,-11.470999999999998,0,0.039,0.777,0.9740000000000001,0.38,0.0374,70.068
Anand,spotify:track:7eyzZkMVECWpWa9X0iHj4I,Cropsey,31,430976,False,The Unnatural World,2014-02-04,0.267,0.336,4,-13.595999999999998,1,0.0577,0.922,0.312,0.151,0.122,120.205
Anand,spotify:track:3B0vMz20sN9UUwAwcP2QGQ,Allison,32,159223,False,Collection,2017-08-04,0.447,0.264,2,-11.735999999999999,1,0.0281,0.752,0.00018899999999999999,0.114,0.10300000000000001,85.064
Anand,spotify:track:2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,62,245098,True,KIDS SEE GHOSTS,2018-06-08,0.841,0.682,2,-7.007000000000001,1,0.0458,0.113,9.65e-05,0.131,0.33799999999999997,94.985
Anand,spotify:track:3eqluXIw6SY8zUXnwpAcDR,Rausch 1,23,474000,False,Rausch,2018-05-18,0.16,0.0502,11,-21.811,0,0.0509,0.499,0.8240000000000001,0.0858,0.0677,110.615
